Time,Theta_1,Theta_2,Alpha,Input
0.992,0,-0,-110.91796875,9.99999999999157
0.994,0,-0,-110.7421875,9.99999999999155
0.996,0,-0,-110.7421875,9.99999999999157
0.998,0,-0,-110.56640625,9.99999999999155
1,0,-0,-110.56640625,9.99999999999157
1.002,0,-0,-110.390625,9.99999999999155
1.004,0,-0,-110.21484375,9.99999999999153
1.006,0,-0,-110.21484375,9.99999999999155
1.008,0,-0,-110.0390625,9.99999999999153
1.01,0,-0,-109.86328125,9.99999999999151
1.012,0,-0,-109.86328125,9.99999999999153
1.014,0,-0,-109.6875,9.99999999999151
1.016,0,-0,-109.6875,9.99999999999153
1.018,0,-0,-109.51171875,9.99999999999151
1.02,0,-0,-109.3359375,9.99999999999149
1.022,0,-0,-109.3359375,9.99999999999151
1.024,0,-0,-109.16015625,9.99999999999149
1.026,0,-0,-108.984375,9.99999999999147
1.028,0,-0,-108.984375,9.99999999999149
1.03,0,-0,-108.80859375,9.99999999999147
1.032,0,-0,-108.80859375,9.99999999999149
1.034,0,-0,-108.6328125,9.99999999999147
1.036,0,-0,-108.45703125,9.99999999999145
1.038,0,-0,-108.45703125,9.99999999999147
1.04,0,-0,-108.28125,9.99999999999145
1.042,0,-0,-108.10546875,9.99999999999143
1.044,0,-0,-108.10546875,9.99999999999145
1.046,0,-0,-107.9296875,9.99999999999143
1.048,0,-0,-107.9296875,9.99999999999145
1.05,0,-0,-107.75390625,9.99999999999143
1.052,0,-0,-107.578125,9.99999999999142
1.054,0,-0,-107.578125,9.99999999999143
1.056,0,-0,-107.40234375,9.99999999999142
1.058,0,-0,-107.40234375,9.99999999999143
1.06,0,-0,-107.2265625,9.99999999999142
1.062,0,-0,-107.05078125,9.99999999999138
1.064,0,-0,-107.05078125,9.99999999999142
1.066,0,-0,-106.875,9.99999999999138
1.068,0,-0,-106.875,9.99999999999142
1.07,0,-0,-106.69921875,9.99999999999138
1.072,0,-0,-106.5234375,9.99999999999134
1.074,0,-0,-106.5234375,9.99999999999138
1.076,0,-0,-106.34765625,9.99999999999134
1.078,0,-0,-106.34765625,9.99999999999138
1.08,0,-0,-106.171875,9.99999999999133
1.082,0,-0,-105.99609375,9.99999999999129
1.084,0,-0,-105.99609375,9.99999999999133
1.086,0,-0,-105.8203125,9.99999999999129
1.088,0,-0,-105.64453125,9.99999999999125
1.09,0,-0,-105.64453125,9.99999999999129
1.092,0,-0,-105.46875,9.99999999999125
