Time,Theta_1,Theta_2,Alpha,Input
0.778,0,-0,-127.08984375,2.99999999998652
0.78,0,-0,-126.9140625,2.99999999998647
0.782,0,-0,-126.9140625,2.99999999998654
0.784,0,-0,-126.73828125,2.99999999998649
0.786,0,-0,-126.5625,2.99999999998645
0.788,0,-0,-126.38671875,2.9999999999864
0.79,0,-0,-126.38671875,2.99999999998647
0.792,0,-0,-126.2109375,2.99999999998642
0.794,0,-0,-126.03515625,2.99999999998637
0.796,0,-0,-126.03515625,2.99999999998644
0.798,0,-0,-125.859375,2.99999999998639
0.8,0,-0,-125.68359375,2.99999999998634
0.802,0,-0,-125.5078125,2.9999999999863
0.804,0,-0,-125.5078125,2.99999999998637
0.806,0,-0,-125.33203125,2.99999999998632
0.808,0,-0,-125.15625,2.99999999998627
0.81,0,-0,-125.15625,2.99999999998634
0.812,0,-0,-124.98046875,2.99999999998629
0.814,0,-0,-124.8046875,2.99999999998624
0.816,0,-0,-124.62890625,2.9999999999862
0.818,0,-0,-124.62890625,2.99999999998626
0.82,0,-0,-124.453125,2.99999999998621
0.822,0,-0,-124.27734375,2.99999999998617
0.824,0,-0,-124.27734375,2.99999999998623
0.826,0,-0,-124.1015625,2.99999999998618
0.828,0,-0,-123.92578125,2.99999999998614
0.83,0,-0,-123.75,2.99999999998609
0.832,0,-0,-123.75,2.99999999998616
0.834,0,-0,-123.57421875,2.99999999998611
0.836,0,-0,-123.3984375,2.99999999998606
0.838,0,-0,-123.3984375,2.99999999998613
0.84,0,-0,-123.22265625,2.99999999998608
0.842,0,-0,-123.046875,2.99999999998603
0.844,0,-0,-123.046875,2.99999999998609
0.846,0,-0,-122.87109375,2.99999999998604
0.848,0,-0,-122.6953125,2.999999999986
0.85,0,-0,-122.51953125,2.99999999998595
0.852,0,-0,-122.51953125,2.99999999998602
0.854,0,-0,-122.34375,2.99999999998597
0.856,0,-0,-122.16796875,2.99999999998592
0.858,0,-0,-122.16796875,2.99999999998598
0.86,0,-0,-121.9921875,2.99999999998594
0.862,0,-0,-121.81640625,2.99999999998589
0.864,0,-0,-121.81640625,2.99999999998595
0.866,0,-0,-121.640625,2.9999999999859
0.868,0,-0,-121.46484375,2.99999999998585
0.87,0,-0,-121.2890625,2.99999999998581
0.872,0,-0,-121.2890625,2.99999999998587
0.874,0,-0,-121.11328125,2.99999999998582
0.876,0,-0,-120.9375,2.99999999998578
0.878,0,-0,-120.9375,2.99999999998584
0.88,0,-0,-120.76171875,2.99999999998579
0.882,0,-0,-120.5859375,2.99999999998575
0.884,0,-0,-120.5859375,2.99999999998581
0.886,0,-0,-120.41015625,2.99999999998576
0.888,0,-0,-120.234375,2.99999999998571
0.89,0,-0,-120.234375,2.99999999998577
0.892,0,-0,-120.05859375,2.99999999998572
0.894,0,-0,-119.8828125,2.99999999998567
0.896,0,-0,-119.8828125,2.99999999998573
0.898,0,-0,-119.70703125,2.99999999998568
0.9,0,-0,-119.53125,2.99999999998564
0.902,0,-0,-119.53125,2.99999999998569
0.904,0,-0,-119.35546875,2.99999999998564
0.906,0,-0,-119.1796875,2.9999999999856
0.908,0,-0,-119.00390625,2.99999999998555
0.91,0,-0,-119.00390625,2.99999999998561
0.912,0,-0,-118.828125,2.99999999998556
0.914,0,-0,-118.65234375,2.99999999998552
0.916,0,-0,-118.65234375,2.99999999998558
0.918,0,-0,-118.4765625,2.99999999998553
0.92,0,-0,-118.30078125,2.99999999998548
0.922,0,-0,-118.30078125,2.99999999998554
0.924,0,-0,-118.125,2.99999999998549
0.926,0,-0,-117.94921875,2.99999999998545
0.928,0,-0,-117.94921875,2.99999999998551
0.93,0,-0,-117.7734375,2.99999999998546
0.932,0,-0,-117.59765625,2.99999999998541
0.934,0,-0,-117.59765625,2.99999999998547
0.936,0,-0,-117.421875,2.99999999998542
