Time,Theta,Alpha,Input
23.335,87.890625,-0.175781249999993,0.122718463030846
23.336,87.890625,-0.175781249999993,0.122718463030846
23.337,87.890625,-0.175781249999993,0.122718463030846
23.338,87.890625,-0.175781249999993,0.122718463030846
23.339,87.890625,-0.175781249999993,0.122718463030846
23.34,87.890625,0,-3.06796157577116
23.341,87.71484375,0,0
23.342,87.71484375,0,0
23.343,87.71484375,0,0
23.344,87.71484375,-0.175781249999993,3.19068003880201
23.345,87.71484375,-0.175781249999993,0.122718463030846
23.346,87.71484375,-0.175781249999993,0.122718463030846
23.347,87.71484375,-0.175781249999993,0.122718463030846
23.348,87.71484375,-0.175781249999993,0.122718463030846
23.349,87.71484375,-0.175781249999993,0.122718463030846
23.35,87.71484375,-0.175781249999993,0.122718463030846
23.351,87.71484375,0,-3.06796157577116
23.352,87.71484375,0,0
23.353,87.71484375,0,0
23.354,87.71484375,0,0
23.355,87.71484375,0,0
23.356,87.71484375,0,0
23.357,87.71484375,0,0
23.358,87.71484375,-0.175781249999993,3.19068003880201
23.359,87.71484375,-0.175781249999993,0.122718463030846
23.36,87.71484375,-0.175781249999993,0.122718463030846
23.361,87.71484375,-0.175781249999993,0.122718463030846
23.362,87.71484375,-0.175781249999993,0.122718463030846
23.363,87.71484375,0,-3.06796157577116
23.364,87.71484375,0,0
23.365,87.71484375,0,0
23.366,87.71484375,0,0
23.367,87.71484375,0,0
23.368,87.71484375,0,0
23.369,87.71484375,0,0
23.37,87.71484375,0,0
23.371,87.71484375,0,0
23.372,87.5390625,0,0
23.373,87.5390625,0,0
23.374,87.5390625,-0.175781249999993,3.19068003880201
23.375,87.5390625,-0.175781249999993,0.122718463030846
23.376,87.5390625,-0.175781249999993,0.122718463030846
23.377,87.5390625,-0.175781249999993,0.122718463030846
23.378,87.5390625,0,-3.06796157577116
23.379,87.5390625,0,0
23.38,87.5390625,0,0
23.381,87.5390625,0,0
23.382,87.5390625,0,0
23.383,87.5390625,0,0
23.384,87.5390625,0,0
23.385,87.5390625,0,0
23.386,87.5390625,0,0
23.387,87.5390625,0,0
23.388,87.5390625,0,0
23.389,87.5390625,0,0
23.39,87.5390625,0,0
23.391,87.5390625,0,0
23.392,87.5390625,0,0
23.393,87.5390625,0,0
23.394,87.36328125,0,0
23.395,87.36328125,0,0
23.396,87.36328125,-0.175781249999993,3.19068003880201
23.397,87.36328125,-0.175781249999993,0.122718463030846
23.398,87.36328125,-0.175781249999993,0.122718463030846
23.399,87.36328125,-0.175781249999993,0.122718463030846
23.4,87.36328125,0,-3.06796157577116
23.401,87.36328125,0,0
23.402,87.36328125,0,0
23.403,87.36328125,0,0
23.404,87.36328125,0,0
23.405,87.36328125,0,0
23.406,87.36328125,0,0
23.407,87.36328125,0,0
23.408,87.36328125,0,0
23.409,87.36328125,0,0
23.41,87.36328125,0,0
23.411,87.36328125,0,0
23.412,87.36328125,0,0
23.413,87.36328125,0,0
23.414,87.36328125,0,0
23.415,87.36328125,0,0
23.416,87.1875,0,0
23.417,87.1875,0,0
23.418,87.1875,0,0
23.419,87.1875,0,0
23.42,87.1875,0,0
23.421,87.1875,0,0
23.422,87.1875,0,0
23.423,87.1875,0,0
23.424,87.1875,0,0
23.425,87.1875,0,0
23.426,87.1875,0,0
23.427,87.1875,0,0
23.428,87.1875,0,0
23.429,87.1875,0,0
23.43,87.1875,0,0
23.431,87.1875,0,0
23.432,87.01171875,0,0
23.433,87.01171875,0,0
23.434,87.01171875,0,0
23.435,87.01171875,0,0
23.436,87.01171875,0,0
23.437,87.01171875,0,0
23.438,87.01171875,0,0
23.439,87.01171875,0,0
23.44,87.01171875,0,0
23.441,87.01171875,0,0
23.442,87.01171875,0,0
23.443,87.01171875,0,0
23.444,87.01171875,0,0
23.445,87.01171875,0,0
23.446,86.8359375,0,0
23.447,86.8359375,0,0
23.448,86.8359375,0,0
23.449,86.8359375,0,0
23.45,86.8359375,0,0
23.451,86.8359375,0,0
23.452,86.8359375,0,0
23.453,86.8359375,0,0
23.454,86.8359375,0,0
23.455,86.8359375,-0.175781249999993,3.19068003880201
23.456,86.8359375,-0.175781249999993,0.122718463030846
23.457,86.8359375,-0.175781249999993,0.122718463030846
23.458,86.8359375,0,-3.06796157577116
23.459,86.8359375,0,0
23.46,86.8359375,0,0
23.461,86.8359375,0,0
23.462,86.66015625,0,0
23.463,86.66015625,0,0
23.464,86.66015625,0,0
23.465,86.66015625,0,0
23.466,86.66015625,0,0
23.467,86.66015625,0,0
23.468,86.66015625,0,0
23.469,86.66015625,0,0
23.47,86.66015625,0,0
23.471,86.66015625,0,0
23.472,86.66015625,0,0
23.473,86.66015625,0,0
23.474,86.66015625,0,0
23.475,86.484375,0,0
23.476,86.484375,0,0
23.477,86.484375,0,0
23.478,86.484375,0,0
23.479,86.484375,0,0
23.48,86.484375,0,0
23.481,86.484375,0,0
23.482,86.484375,0,0
23.483,86.484375,0,0
23.484,86.484375,0,0
23.485,86.484375,0,0
23.486,86.484375,0,0
23.487,86.30859375,0,0
23.488,86.30859375,0,0
23.489,86.30859375,0,0
23.49,86.30859375,0,0
23.491,86.30859375,0,0
23.492,86.30859375,0,0
23.493,86.30859375,0,0
23.494,86.30859375,0,0
23.495,86.30859375,0,0
23.496,86.30859375,0,0
23.497,86.30859375,0,0
23.498,86.30859375,0,0
23.499,86.1328125,0,0
23.5,86.1328125,0,0
23.501,86.1328125,0,0
23.502,86.1328125,0,0
23.503,86.1328125,0,0
23.504,86.1328125,0,0
23.505,86.1328125,0,0
23.506,86.1328125,0,0
23.507,86.1328125,0,0
23.508,86.1328125,0,0
23.509,86.1328125,0,0
23.51,85.95703125,0,0
23.511,85.95703125,0,0
23.512,85.95703125,0,0
23.513,85.95703125,0,0
23.514,85.95703125,0,0
23.515,85.95703125,0,0
23.516,85.95703125,0,0
23.517,85.95703125,0,0
23.518,85.95703125,0,0
23.519,85.95703125,0,0
23.52,85.95703125,0,0
23.521,85.78125,0,0
23.522,85.78125,0,0
23.523,85.78125,0,0
23.524,85.78125,0,0
23.525,85.78125,0,0
23.526,85.78125,0,0
23.527,85.78125,0,0
23.528,85.78125,0,0
23.529,85.78125,0,0
23.53,85.78125,0,0
23.531,85.60546875,0,0
23.532,85.60546875,0,0
23.533,85.60546875,0,0
23.534,85.60546875,0,0
23.535,85.60546875,0,0
23.536,85.60546875,0,0
23.537,85.60546875,0,0
23.538,85.60546875,0,0
23.539,85.60546875,0,0
23.54,85.4296875,0,0
23.541,85.4296875,0,0
23.542,85.4296875,0,0
23.543,85.4296875,0,0
23.544,85.4296875,0,0
23.545,85.4296875,0,0
23.546,85.4296875,0,0
23.547,85.4296875,0,0
23.548,85.4296875,0,0
23.549,85.4296875,0,0
23.55,85.25390625,0,0
23.551,85.25390625,0,0
23.552,85.25390625,0,0
23.553,85.25390625,0,0
23.554,85.25390625,0,0
23.555,85.25390625,0,0
23.556,85.25390625,0,0
23.557,85.25390625,0,0
23.558,85.25390625,0,0
23.559,85.078125,0,0
23.56,85.078125,0,0
23.561,85.078125,0,0
23.562,85.078125,0,0
23.563,85.078125,0,0
23.564,85.078125,0,0
23.565,85.078125,0,0
23.566,85.078125,0,0
23.567,85.078125,0,0
23.568,84.90234375,0,0
23.569,84.90234375,0,0
23.57,84.90234375,0,0
23.571,84.90234375,0,0
23.572,84.90234375,0,0
23.573,84.90234375,0,0
23.574,84.90234375,0,0
23.575,84.90234375,0,0
23.576,84.90234375,0,0
23.577,84.7265625,0,0
23.578,84.7265625,0,0
23.579,84.7265625,0,0
23.58,84.7265625,0,0
23.581,84.7265625,0,0
23.582,84.7265625,0,0
23.583,84.7265625,0,0
23.584,84.7265625,0,0
23.585,84.7265625,0,0
23.586,84.55078125,0,0
23.587,84.55078125,0,0
23.588,84.55078125,0,0
23.589,84.55078125,0,0
23.59,84.55078125,0,0
23.591,84.55078125,0,0
23.592,84.55078125,0,0
23.593,84.55078125,0,0
23.594,84.375,0,0
23.595,84.375,0,0
23.596,84.375,0,0
23.597,84.375,0,0
23.598,84.375,0,0
23.599,84.375,0,0
23.6,84.375,0,0
23.601,84.375,0,0
23.602,84.19921875,0,0
23.603,84.19921875,0,0
23.604,84.19921875,0,0
23.605,84.19921875,0,0
23.606,84.19921875,0,0
23.607,84.19921875,0,0
23.608,84.19921875,0,0
23.609,84.19921875,0,0
23.61,84.0234375,0,0
23.611,84.0234375,0,0
23.612,84.0234375,0,0
23.613,84.0234375,0,0
23.614,84.0234375,0,0
23.615,84.0234375,0,0
23.616,84.0234375,0,0
23.617,84.0234375,0,0
23.618,83.84765625,0,0
23.619,83.84765625,0,0
23.62,83.84765625,0,0
23.621,83.84765625,0,0
23.622,83.84765625,0,0
23.623,83.84765625,0,0
23.624,83.84765625,0,0
23.625,83.84765625,0,0
23.626,83.671875,0,0
23.627,83.671875,0,0
23.628,83.671875,0,0
23.629,83.671875,0,0
23.63,83.671875,0,0
23.631,83.671875,0,0
23.632,83.671875,0,0
23.633,83.671875,0,0
23.634,83.49609375,0,0
23.635,83.49609375,0,0
23.636,83.49609375,0,0
23.637,83.49609375,0,0
23.638,83.49609375,0,0
23.639,83.49609375,0,0
23.64,83.49609375,0,0
23.641,83.49609375,0,0
23.642,83.3203125,0,0
23.643,83.3203125,0,0
23.644,83.3203125,0,0
23.645,83.3203125,0,0
23.646,83.3203125,0,0
23.647,83.3203125,0.175781249999993,-3.19068003880201
23.648,83.3203125,0.175781249999993,-0.122718463030846
23.649,83.14453125,0.175781249999993,-0.122718463030846
23.65,83.14453125,0.175781249999993,-0.122718463030846
23.651,83.14453125,0.175781249999993,-0.122718463030846
23.652,83.14453125,0,3.06796157577116
23.653,83.14453125,0,0
23.654,83.14453125,0,0
23.655,82.96875,0,0
23.656,82.96875,0,0
23.657,82.96875,0,0
23.658,82.96875,0.175781249999993,-3.19068003880201
23.659,82.96875,0.175781249999993,-0.122718463030846
23.66,82.96875,0.175781249999993,-0.122718463030846
23.661,82.96875,0.175781249999993,-0.122718463030846
23.662,82.96875,0.175781249999993,-0.122718463030846
23.663,82.96875,0.175781249999993,-0.122718463030846
23.664,82.79296875,0.175781249999993,-0.122718463030846
23.665,82.79296875,0.175781249999993,-0.122718463030846
23.666,82.79296875,0.175781249999993,-0.122718463030846
23.667,82.79296875,0.175781249999993,-0.122718463030846
23.668,82.79296875,0.175781249999993,-0.122718463030846
23.669,82.79296875,0.175781249999993,-0.122718463030846
23.67,82.6171875,0.175781249999993,-0.122718463030846
23.671,82.6171875,0.175781249999993,-0.122718463030846
23.672,82.6171875,0.175781249999993,-0.122718463030846
23.673,82.6171875,0.175781249999993,-0.122718463030846
23.674,82.6171875,0.175781249999993,-0.122718463030846
23.675,82.6171875,0.175781249999993,-0.122718463030846
23.676,82.44140625,0.175781249999993,-0.122718463030846
23.677,82.44140625,0.175781249999993,-0.122718463030846
23.678,82.44140625,0.175781249999993,-0.122718463030846
23.679,82.44140625,0.175781249999993,-0.122718463030846
23.68,82.44140625,0.175781249999993,-0.122718463030846
23.681,82.265625,0.175781249999993,-0.122718463030846
23.682,82.265625,0.175781249999993,-0.122718463030846
23.683,82.265625,0.175781249999993,-0.122718463030846
23.684,82.265625,0,3.06796157577116
23.685,82.265625,0,0
23.686,82.08984375,0,0
23.687,82.08984375,0,0
23.688,82.08984375,0,0
23.689,82.08984375,0,0
23.69,82.08984375,0,0
23.691,82.08984375,0.175781249999993,-3.19068003880201
23.692,82.08984375,0.175781249999993,-0.122718463030846
23.693,81.9140625,0.175781249999993,-0.122718463030846
23.694,81.9140625,0.175781249999993,-0.122718463030846
23.695,81.9140625,0.175781249999993,-0.122718463030846
23.696,81.9140625,0,3.06796157577116
23.697,81.9140625,0,0
23.698,81.73828125,0,0
23.699,81.73828125,0,0
23.7,81.73828125,0,0
23.701,81.73828125,0,0
23.702,81.73828125,0,0
23.703,81.5625,0,0
23.704,81.5625,0,0
23.705,81.5625,0,0
23.706,81.5625,0,0
23.707,81.38671875,0,0
23.708,81.38671875,0,0
23.709,81.38671875,0,0
23.71,81.38671875,0,0
23.711,81.38671875,0,0
23.712,81.2109375,0,0
23.713,81.2109375,0,0
23.714,81.2109375,0,0
23.715,81.2109375,0,0
23.716,81.03515625,0,0
23.717,81.03515625,0,0
23.718,81.03515625,0,0
23.719,81.03515625,0,0
23.72,81.03515625,0,0
23.721,80.859375,0,0
23.722,80.859375,0,0
23.723,80.859375,0,0
23.724,80.859375,-0.175781249999993,3.19068003880201
23.725,80.859375,-0.175781249999993,0.122718463030846
23.726,80.68359375,-0.175781249999993,0.122718463030846
23.727,80.68359375,-0.175781249999993,0.122718463030846
23.728,80.68359375,-0.175781249999993,0.122718463030846
23.729,80.68359375,-0.175781249999993,0.122718463030846
23.73,80.5078125,-0.175781249999993,0.122718463030846
23.731,80.5078125,-0.175781249999993,0.122718463030846
23.732,80.5078125,-0.175781249999993,0.122718463030846
23.733,80.5078125,-0.175781249999993,0.122718463030846
23.734,80.5078125,-0.175781249999993,0.122718463030846
23.735,80.33203125,-0.175781249999993,0.122718463030846
23.736,80.33203125,-0.175781249999993,0.122718463030846
23.737,80.33203125,-0.175781249999993,0.122718463030846
23.738,80.33203125,-0.175781249999993,0.122718463030846
23.739,80.33203125,-0.175781249999993,0.122718463030846
23.74,80.15625,-0.175781249999993,0.122718463030846
23.741,80.15625,-0.175781249999993,0.122718463030846
23.742,80.15625,-0.175781249999993,0.122718463030846
23.743,80.15625,-0.175781249999993,0.122718463030846
23.744,80.15625,-0.175781249999993,0.122718463030846
23.745,80.15625,-0.175781249999993,0.122718463030846
23.746,79.98046875,-0.175781249999993,0.122718463030846
23.747,79.98046875,-0.175781249999993,0.122718463030846
23.748,79.98046875,-0.175781249999993,0.122718463030846
23.749,79.98046875,-0.175781249999993,0.122718463030846
23.75,79.98046875,-0.175781249999993,0.122718463030846
23.751,79.98046875,-0.175781249999993,0.122718463030846
23.752,79.8046875,-0.175781249999993,0.122718463030846
23.753,79.8046875,-0.175781249999993,0.122718463030846
23.754,79.8046875,-0.175781249999993,0.122718463030846
23.755,79.8046875,-0.175781249999993,0.122718463030846
23.756,79.8046875,0,-3.06796157577116
23.757,79.8046875,0,0
23.758,79.62890625,0,0
23.759,79.62890625,0,0
23.76,79.62890625,0,0
23.761,79.62890625,0,0
23.762,79.62890625,0,0
23.763,79.453125,0,0
23.764,79.453125,0,0
23.765,79.453125,0,0
23.766,79.453125,0,0
23.767,79.453125,0,0
23.768,79.27734375,0,0
23.769,79.27734375,0,0
23.77,79.27734375,0,0
23.771,79.27734375,0,0
23.772,79.27734375,0,0
23.773,79.1015625,0,0
23.774,79.1015625,-0.175781249999993,3.19068003880201
23.775,79.1015625,-0.175781249999993,0.122718463030846
23.776,79.1015625,-0.175781249999993,0.122718463030846
23.777,79.1015625,0,-3.06796157577116
23.778,78.92578125,0,0
23.779,78.92578125,0,0
23.78,78.92578125,0,0
23.781,78.92578125,0,0
23.782,78.92578125,0,0
23.783,78.75,0,0
23.784,78.75,0,0
23.785,78.75,0,0
23.786,78.75,0,0
23.787,78.75,0,0
23.788,78.57421875,0,0
23.789,78.57421875,0,0
23.79,78.57421875,0,0
23.791,78.57421875,0,0
23.792,78.57421875,0,0
23.793,78.3984375,0,0
23.794,78.3984375,0,0
23.795,78.3984375,0,0
23.796,78.3984375,0,0
23.797,78.3984375,0,0
23.798,78.22265625,0,0
23.799,78.22265625,0,0
23.8,78.22265625,0,0
23.801,78.22265625,0,0
23.802,78.22265625,0,0
23.803,78.046875,0,0
23.804,78.046875,0,0
23.805,78.046875,0,0
23.806,78.046875,0,0
23.807,78.046875,0,0
23.808,77.87109375,0,0
23.809,77.87109375,0,0
23.81,77.87109375,0,0
23.811,77.87109375,0,0
23.812,77.87109375,0,0
23.813,77.6953125,0,0
23.814,77.6953125,0,0
23.815,77.6953125,0,0
23.816,77.6953125,0,0
23.817,77.6953125,0,0
23.818,77.51953125,0,0
23.819,77.51953125,0,0
23.82,77.51953125,0,0
23.821,77.51953125,0,0
23.822,77.51953125,0,0
23.823,77.34375,0,0
23.824,77.34375,0,0
23.825,77.34375,0,0
23.826,77.34375,0,0
23.827,77.34375,0,0
23.828,77.16796875,0,0
23.829,77.16796875,0,0
23.83,77.16796875,0,0
23.831,77.16796875,0,0
23.832,77.16796875,0,0
23.833,76.9921875,0,0
23.834,76.9921875,0,0
23.835,76.9921875,0,0
23.836,76.9921875,0,0
23.837,76.9921875,0,0
23.838,76.81640625,0,0
23.839,76.81640625,0,0
23.84,76.81640625,0,0
23.841,76.81640625,0,0
23.842,76.640625,0,0
23.843,76.640625,0,0
23.844,76.640625,0,0
23.845,76.640625,0,0
23.846,76.640625,0,0
23.847,76.46484375,0,0
23.848,76.46484375,0,0
23.849,76.46484375,0.175781249999993,-3.19068003880201
23.85,76.46484375,0.175781249999993,-0.122718463030846
23.851,76.46484375,0.175781249999993,-0.122718463030846
23.852,76.2890625,0.175781249999993,-0.122718463030846
23.853,76.2890625,0.175781249999993,-0.122718463030846
23.854,76.2890625,0,3.06796157577116
23.855,76.2890625,0,0
23.856,76.11328125,0,0
23.857,76.11328125,0,0
23.858,76.11328125,0,0
23.859,76.11328125,0,0
23.86,76.11328125,0,0
23.861,75.9375,0.175781249999993,-3.19068003880201
23.862,75.9375,0.175781249999993,-0.122718463030846
23.863,75.9375,0.175781249999993,-0.122718463030846
23.864,75.9375,0.175781249999993,-0.122718463030846
23.865,75.76171875,0.175781249999993,-0.122718463030846
23.866,75.76171875,0,3.06796157577116
23.867,75.76171875,0,0
23.868,75.76171875,0,0
23.869,75.5859375,0,0
23.87,75.5859375,0,0
23.871,75.5859375,0,0
23.872,75.5859375,0,0
23.873,75.41015625,0,0
23.874,75.41015625,0,0
23.875,75.41015625,0,0
23.876,75.41015625,0.175781249999993,-3.19068003880201
23.877,75.41015625,0.175781249999993,-0.122718463030846
23.878,75.234375,0.175781249999993,-0.122718463030846
23.879,75.234375,0.175781249999993,-0.122718463030846
23.88,75.234375,0.175781249999993,-0.122718463030846
23.881,75.05859375,0,3.06796157577116
23.882,75.05859375,0,0
23.883,75.05859375,0,0
23.884,75.05859375,0,0
23.885,74.8828125,0,0
23.886,74.8828125,0,0
23.887,74.8828125,0,0
23.888,74.8828125,0,0
23.889,74.8828125,0,0
23.89,74.70703125,0,0
23.891,74.70703125,0,0
23.892,74.70703125,0.175781249999993,-3.19068003880201
23.893,74.70703125,0.175781249999993,-0.122718463030846
23.894,74.53125,0.175781249999993,-0.122718463030846
23.895,74.53125,0.175781249999993,-0.122718463030846
23.896,74.53125,0,3.06796157577116
23.897,74.53125,0,0
23.898,74.35546875,0,0
23.899,74.35546875,0,0
23.9,74.35546875,0,0
23.901,74.35546875,0,0
23.902,74.1796875,0,0
23.903,74.1796875,0,0
23.904,74.1796875,0,0
23.905,74.1796875,0,0
23.906,74.00390625,0.175781249999993,-3.19068003880201
23.907,74.00390625,0.175781249999993,-0.122718463030846
23.908,74.00390625,0.175781249999993,-0.122718463030846
23.909,74.00390625,0.175781249999993,-0.122718463030846
23.91,73.828125,0.175781249999993,-0.122718463030846
23.911,73.828125,0,3.06796157577116
23.912,73.828125,0,0
23.913,73.65234375,0,0
23.914,73.65234375,0,0
23.915,73.65234375,0,0
23.916,73.65234375,0,0
23.917,73.4765625,0,0
23.918,73.4765625,0,0
23.919,73.4765625,0,0
23.92,73.30078125,0,0
23.921,73.30078125,0,0
23.922,73.30078125,0,0
23.923,73.125,0,0
23.924,73.125,0,0
23.925,73.125,0,0
23.926,73.125,0,0
23.927,72.94921875,0,0
23.928,72.94921875,0,0
23.929,72.94921875,0,0
23.93,72.7734375,0,0
23.931,72.7734375,0,0
23.932,72.7734375,0,0
23.933,72.59765625,0,0
23.934,72.59765625,0,0
23.935,72.59765625,0,0
23.936,72.59765625,0,0
23.937,72.421875,-0.175781249999993,3.19068003880201
23.938,72.421875,-0.175781249999993,0.122718463030846
23.939,72.421875,-0.175781249999993,0.122718463030846
23.94,72.24609375,-0.175781249999993,0.122718463030846
23.941,72.24609375,-0.175781249999993,0.122718463030846
23.942,72.24609375,-0.175781249999993,0.122718463030846
23.943,72.24609375,0,-3.06796157577116
23.944,72.0703125,0,0
23.945,72.0703125,0,0
23.946,72.0703125,0,0
23.947,72.0703125,0,0
23.948,71.89453125,-0.175781249999993,3.19068003880201
23.949,71.89453125,-0.175781249999993,0.122718463030846
23.95,71.89453125,-0.175781249999993,0.122718463030846
23.951,71.71875,-0.175781249999993,0.122718463030846
23.952,71.71875,-0.175781249999993,0.122718463030846
23.953,71.71875,-0.175781249999993,0.122718463030846
23.954,71.71875,-0.175781249999993,0.122718463030846
23.955,71.54296875,-0.175781249999993,0.122718463030846
23.956,71.54296875,-0.175781249999993,0.122718463030846
23.957,71.54296875,-0.175781249999993,0.122718463030846
23.958,71.3671875,-0.175781249999993,0.122718463030846
23.959,71.3671875,-0.175781249999993,0.122718463030846
23.96,71.3671875,-0.175781249999993,0.122718463030846
23.961,71.3671875,-0.175781249999993,0.122718463030846
23.962,71.19140625,-0.175781249999993,0.122718463030846
23.963,71.19140625,-0.175781249999993,0.122718463030846
23.964,71.19140625,-0.175781249999993,0.122718463030846
23.965,71.19140625,-0.175781249999993,0.122718463030846
23.966,71.015625,-0.175781249999993,0.122718463030846
23.967,71.015625,0,-3.06796157577116
23.968,71.015625,0,0
23.969,71.015625,0,0
23.97,70.83984375,0,0
23.971,70.83984375,0,0
23.972,70.83984375,0,0
23.973,70.83984375,0,0
23.974,70.6640625,0,0
23.975,70.6640625,0,0
23.976,70.6640625,-0.175781249999993,3.19068003880201
23.977,70.48828125,-0.175781249999993,0.122718463030846
23.978,70.48828125,-0.175781249999993,0.122718463030846
23.979,70.48828125,-0.175781249999993,0.122718463030846
23.98,70.48828125,0,-3.06796157577116
23.981,70.3125,0,0
23.982,70.3125,0,0
23.983,70.3125,0,0
23.984,70.3125,0,0
23.985,70.13671875,0,0
23.986,70.13671875,0,0
23.987,70.13671875,0,0
23.988,70.13671875,0,0
23.989,69.9609375,0,0
23.99,69.9609375,0,0
23.991,69.9609375,0,0
23.992,69.78515625,0,0
23.993,69.78515625,0,0
23.994,69.78515625,0,0
23.995,69.78515625,0,0
23.996,69.609375,0,0
23.997,69.609375,0,0
23.998,69.609375,0,0
23.999,69.43359375,0,0
24,69.43359375,0,0
24.001,69.43359375,0,0
24.002,69.43359375,0,0
24.003,69.2578125,0,0
24.004,69.2578125,0,0
24.005,69.2578125,0,0
24.006,69.2578125,0,0
24.007,69.08203125,0,0
24.008,69.08203125,0,0
24.009,69.08203125,0,0
24.01,68.90625,0,0
24.011,68.90625,0,0
24.012,68.90625,0,0
24.013,68.90625,0,0
24.014,68.73046875,0,0
24.015,68.73046875,0,0
24.016,68.73046875,0,0
24.017,68.73046875,0,0
24.018,68.5546875,0,0
24.019,68.5546875,0,0
24.02,68.5546875,0,0
24.021,68.37890625,0,0
24.022,68.37890625,0,0
24.023,68.37890625,0,0
24.024,68.37890625,0,0
24.025,68.203125,0,0
24.026,68.203125,0,0
24.027,68.203125,0,0
24.028,68.203125,0,0
24.029,68.02734375,0,0
24.03,68.02734375,0,0
24.031,68.02734375,0,0
24.032,67.8515625,0,0
24.033,67.8515625,0,0
24.034,67.8515625,0,0
24.035,67.8515625,0,0
24.036,67.67578125,0,0
24.037,67.67578125,0,0
24.038,67.67578125,0,0
24.039,67.67578125,0,0
24.04,67.5,0,0
24.041,67.5,0,0
24.042,67.5,0,0
24.043,67.5,0,0
24.044,67.32421875,0,0
24.045,67.32421875,0,0
24.046,67.32421875,0.175781249999993,-3.19068003880201
24.047,67.1484375,0.175781249999993,-0.122718463030846
24.048,67.1484375,0.175781249999993,-0.122718463030846
24.049,67.1484375,0.175781249999993,-0.122718463030846
24.05,67.1484375,0.175781249999993,-0.122718463030846
24.051,66.97265625,0,3.06796157577116
24.052,66.97265625,0,0
24.053,66.796875,0,0
24.054,66.796875,0,0
24.055,66.796875,0,0
24.056,66.62109375,0,0
24.057,66.62109375,0,0
24.058,66.62109375,0,0
24.059,66.4453125,0,0
24.06,66.4453125,0,0
24.061,66.4453125,0,0
24.062,66.26953125,0,0
24.063,66.26953125,0,0
24.064,66.26953125,0,0
24.065,66.09375,0,0
24.066,66.09375,0,0
24.067,66.09375,0,0
24.068,65.91796875,0,0
24.069,65.91796875,0,0
24.07,65.91796875,0,0
24.071,65.7421875,0,0
24.072,65.7421875,0,0
24.073,65.7421875,0,0
24.074,65.7421875,0,0
24.075,65.56640625,0,0
24.076,65.56640625,0,0
24.077,65.56640625,0,0
24.078,65.390625,0,0
24.079,65.390625,0,0
24.08,65.390625,0,0
24.081,65.21484375,0,0
24.082,65.21484375,0,0
24.083,65.21484375,0,0
24.084,65.0390625,0,0
24.085,65.0390625,0,0
24.086,65.0390625,0,0
24.087,64.86328125,0,0
24.088,64.86328125,0,0
24.089,64.86328125,0,0
24.09,64.6875,0,0
24.091,64.6875,0,0
24.092,64.6875,0,0
24.093,64.51171875,0,0
24.094,64.51171875,0,0
24.095,64.51171875,0,0
24.096,64.51171875,0,0
24.097,64.3359375,0,0
24.098,64.3359375,0,0
24.099,64.3359375,0,0
24.1,64.16015625,0,0
24.101,64.16015625,0,0
24.102,64.16015625,0,0
24.103,63.984375,0,0
24.104,63.984375,0,0
24.105,63.984375,0,0
24.106,63.80859375,0,0
24.107,63.80859375,0,0
24.108,63.80859375,0,0
24.109,63.6328125,0,0
24.11,63.6328125,0,0
24.111,63.6328125,0,0
24.112,63.6328125,0,0
24.113,63.45703125,0,0
24.114,63.45703125,0,0
24.115,63.45703125,0,0
24.116,63.28125,0,0
24.117,63.28125,0,0
24.118,63.28125,0,0
24.119,63.10546875,0,0
24.12,63.10546875,0,0
24.121,63.10546875,0,0
24.122,62.9296875,0,0
24.123,62.9296875,0,0
24.124,62.9296875,0,0
24.125,62.9296875,0,0
24.126,62.75390625,0,0
24.127,62.75390625,0,0
24.128,62.75390625,0,0
24.129,62.578125,0,0
24.13,62.578125,0,0
24.131,62.578125,0,0
24.132,62.40234375,0,0
24.133,62.40234375,0,0
24.134,62.40234375,0,0
24.135,62.2265625,0,0
24.136,62.2265625,0,0
24.137,62.2265625,0,0
24.138,62.2265625,0,0
24.139,62.05078125,0,0
24.14,62.05078125,0,0
24.141,62.05078125,0,0
24.142,61.875,0,0
24.143,61.875,0,0
24.144,61.875,0,0
24.145,61.69921875,0,0
24.146,61.69921875,0,0
24.147,61.69921875,0,0
24.148,61.69921875,0,0
24.149,61.5234375,0,0
24.15,61.5234375,0,0
24.151,61.5234375,0.175781249999993,-3.19068003880201
24.152,61.34765625,0.175781249999993,-0.122718463030846
24.153,61.34765625,0.175781249999993,-0.122718463030846
24.154,61.34765625,0.175781249999993,-0.122718463030846
24.155,61.171875,0.175781249999993,-0.122718463030846
24.156,61.171875,0.175781249999993,-0.122718463030846
24.157,61.171875,0.175781249999993,-0.122718463030846
24.158,60.99609375,0,3.06796157577116
24.159,60.99609375,0,0
24.16,60.99609375,0,0
24.161,60.8203125,0,0
24.162,60.8203125,0,0
24.163,60.8203125,0,0
24.164,60.64453125,0.175781249999993,-3.19068003880201
24.165,60.64453125,0.175781249999993,-0.122718463030846
24.166,60.64453125,0.175781249999993,-0.122718463030846
24.167,60.46875,0.175781249999993,-0.122718463030846
24.168,60.46875,0.175781249999993,-0.122718463030846
24.169,60.46875,0.175781249999993,-0.122718463030846
24.17,60.29296875,0,3.06796157577116
24.171,60.29296875,0,0
24.172,60.29296875,0,0
24.173,60.1171875,0,0
24.174,60.1171875,0,0
24.175,60.1171875,0,0
24.176,59.94140625,0,0
24.177,59.94140625,0.175781249999993,-3.19068003880201
24.178,59.94140625,0.175781249999993,-0.122718463030846
